Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SPACE1-1:Zone Air System Sensible Heating Energy [J](TimeStep),SPACE1-1:Zone Air System Sensible Cooling Energy [J](TimeStep),SPACE1-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE1-1:Zone Air System Sensible Cooling Rate [W](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Humidity Ratio [](TimeStep),SPACE1-1:Zone Air Relative Humidity [%](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Average Borehole Temperature [C](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Heat Transfer Rate [W](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Inlet Temperature [C](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Outlet Temperature [C](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Mass Flow Rate [kg/s](TimeStep),VERTICAL GROUND HEAT EXCHANGER:Ground Heat Exchanger Average Fluid Temperature [C](TimeStep),ZONE 1 FAN:Fan Electric Power [W](TimeStep),ZONE 1 FAN:Fan Rise in Air Temperature [deltaC](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Electric Energy [J](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Total Cooling Energy [J](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Sensible Cooling Energy [J](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Latent Cooling Energy [J](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Source Side Heat Transfer Energy [J](TimeStep),SYS 1 HEAT PUMP HEATING MODE:Heating Coil Electric Energy [J](TimeStep),SYS 1 HEAT PUMP HEATING MODE:Heating Coil Heating Energy [J](TimeStep),SYS 1 HEAT PUMP HEATING MODE:Heating Coil Source Side Heat Transfer Energy [J](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Total Cooling Rate [W](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Sensible Cooling Rate [W](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Source Side Heat Transfer Rate [W](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Part Load Ratio [](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Runtime Fraction [](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Air Mass Flow Rate [kg/s](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Air Inlet Temperature [C](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Air Inlet Humidity Ratio [kgWater/kgDryAir](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Air Outlet Temperature [C](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Air Outlet Humidity Ratio [kgWater/kgDryAir](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Source Side Mass Flow Rate [kg/s](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Source Side Inlet Temperature [C](TimeStep),SYS 1 HEAT PUMP COOLING MODE:Cooling Coil Source Side Outlet Temperature [C](TimeStep),SYS 1 HEAT PUMP HEATING MODE:Heating Coil Electric Power [W](TimeStep),SYS 1 HEAT PUMP HEATING MODE:Heating Coil Heating Rate [W](TimeStep),HEAT PUMP DX SUPP HEATING COIL 1:Heating Coil Heating Energy [J](TimeStep),HEAT PUMP DX SUPP HEATING COIL 1:Heating Coil Heating Rate [W](TimeStep),HEAT PUMP DX SUPP HEATING COIL 1:Heating Coil Gas Rate [W](TimeStep),HEAT PUMP DX SUPP HEATING COIL 1:Heating Coil Electric Energy [J](TimeStep),HEAT PUMP DX SUPP HEATING COIL 1:Heating Coil Electric Power [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Total Heating Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Total Heating Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Total Cooling Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Total Cooling Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Sensible Heating Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Sensible Heating Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Sensible Cooling Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Sensible Cooling Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Latent Heating Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Latent Heating Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Latent Cooling Rate [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Latent Cooling Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Electric Power [W](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Electric Energy [J](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Fan Part Load Ratio [](TimeStep),ZONE1WTAHP:Zone Water to Air Heat Pump Compressor Part Load Ratio [](TimeStep),SUPPLY FAN 1:Fan Electric Power [W](TimeStep),SUPPLY FAN 1:Fan Rise in Air Temperature [deltaC](TimeStep),ZONE 1 INLET NODE:System Node Temperature [C](TimeStep),ZONE 1 INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),SYS 1 OUTSIDE AIR INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),OUTSIDE AIR INLET NODE:System Node Temperature [C](TimeStep),OUTSIDE AIR INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),OUTDOOR AIR MIXER INLET NODE:System Node Temperature [C](TimeStep),OUTDOOR AIR MIXER INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),MIXED AIR NODE:System Node Temperature [C](TimeStep),MIXED AIR NODE:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 1 OUTLET NODE:System Node Temperature [C](TimeStep),ZONE 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 1 RETURN NODE:System Node Temperature [C](TimeStep),ZONE 1 RETURN NODE:System Node Mass Flow Rate [kg/s](TimeStep),RELIEF AIR OUTLET NODE:System Node Temperature [C](TimeStep),RELIEF AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 12/21  10:00:00,-18.8,6787499.999484451,0.0,7541.666666093834,0.0,20.999999999999994,0.0008843566491681405,4.65499205562871,12.224481247905186,6132.130882673355,8.950445508908289,13.390721972946713,0.32940600000000005,11.170583740927502,97.27674520026078,0.4295110302304934,0.0,0.0,0.0,0.0,0.0,1880257.7091227489,7061645.27611928,5507498.522624076,0.0,0.0,0.0,0.0,0.0,0.0,21.42951103023047,0.0008843566491681407,21.42951103023047,0.0008843566491681407,0.0,12.968504406823925,12.968504406823925,2089.1752323586099,7846.272529021422,0.0,0.0,0.0,0.0,0.0,7992.894296784053,7193604.867105648,0.0,0.0,7992.894296784055,7193604.86710565,0.0,0.0,0.0,0.0,1.8189894035458565e-12,1.6370904631912709e-9,2186.4519775588707,1967806.7798029837,0.15710570588439305,0.15710570588439305,9.953897142857148,0.8590220604609868,56.29143843030171,0.22502348435593468,0.0,-18.8,0.011512826695605216,20.999999999999976,0.011512826695605216,-18.8,0.011512826695605216,20.99999999999998,0.22502348435593468,20.99999999999998,0.011512826695605216,20.999999999999976,0.011512826695605216 
 12/21  10:15:00,-18.8,6757702.951123524,0.0,7508.558834581694,0.0,21.0,0.0008843566491681405,4.65499178274986,12.211043772767939,6101.298944244852,8.953723735023944,13.371679626293624,0.32940600000000005,11.162701680658785,96.87340657014512,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1873122.7615172135,7032395.185653345,5484690.045217595,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230488,0.0008843566491681405,21.429511030230488,0.0008843566491681405,0.0,12.96876863898768,12.96876863898768,2081.2475127969039,7813.772428503717,0.0,0.0,0.0,0.0,0.0,7959.786465271914,7163807.818744722,0.0,0.0,7959.786465271914,7163807.818744722,0.0,0.0,0.0,0.0,0.0,0.0,2178.120919367049,1960308.827430344,0.15645429839677295,0.15645429839677295,9.953897142857148,0.8590220604609868,56.29158523643063,0.22409046934050495,0.0,-18.8,0.011512826695605216,20.99999999999999,0.011512826695605216,-18.8,0.011512826695605216,20.999999999999994,0.22409046934050495,20.999999999999994,0.011512826695605216,20.99999999999999,0.011512826695605216 
 12/21  10:30:00,-18.8,6737364.757958601,0.0,7485.960842176223,0.0,21.000000000000005,0.0008843566491681407,4.654991782749861,12.196530454485212,6074.930822462655,8.953367703003048,13.352229852745087,0.32940600000000005,11.152798777874067,96.60298390296174,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1868303.6167883592,7012425.958884254,5469068.049645933,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230495,0.0008843566491681405,21.429511030230495,0.0008843566491681405,0.0,12.965742071763176,12.965742071763176,2075.8929075426215,7791.584398760282,0.0,0.0,0.0,0.0,0.0,7937.188472866443,7143469.625579799,0.0,0.0,7937.188472866443,7143469.625579799,0.0,0.0,0.0,0.0,0.0,0.0,2172.495891445583,1955246.3023010246,0.1560175553300973,0.1560175553300973,9.953897142857148,0.8590220604609868,56.289903690127548,0.22346491951671966,0.0,-18.8,0.011512826695605216,20.999999999999998,0.011512826695605216,-18.8,0.011512826695605216,21.0,0.22346491951671966,21.0,0.011512826695605216,20.999999999999998,0.011512826695605216 
 12/21  10:45:00,-18.8,6721974.093165759,0.0,7468.86010351751,0.0,21.000000000000005,0.0008843566491681409,4.654991782749863,12.182045771543992,6054.914679952612,8.949684487836145,13.334047578962779,0.32940600000000005,11.141866033399462,96.40497008316443,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1864726.7873692327,6997308.579371824,5457173.114755495,0.0,0.0,0.0,0.0,0.0,0.0,21.4295110302305,0.0008843566491681407,21.4295110302305,0.0008843566491681407,0.0,12.959075660730822,12.959075660730822,2071.9186526324808,7774.787310413138,0.0,0.0,0.0,0.0,0.0,7920.087734207727,7128078.9607869549,0.0,0.0,7920.087734207727,7128078.9607869549,0.0,0.0,0.0,0.0,0.0,0.0,2168.323622715645,1951491.2604440805,0.15569775535251707,0.15569775535251707,9.953897142857148,0.8590220604609868,56.286199863978989,0.2230068680102708,0.0,-18.8,0.011512826695605216,21.000000000000005,0.011512826695605216,-18.8,0.011512826695605216,21.000000000000005,0.2230068680102708,21.000000000000005,0.011512826695605216,21.000000000000005,0.011512826695605216 
 12/21  11:00:00,-18.8,6709927.742673325,0.0,7455.475269637028,0.0,21.000000000000005,0.0008843566491681411,4.654991782749864,12.168174165666589,6040.8725296602819,8.943418491451116,13.317604510363797,0.32940600000000005,11.130511500907458,96.25489203931422,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1861979.1417324939,6985471.740717502,5447808.663260474,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230498,0.0008843566491681409,21.429511030230498,0.0008843566491681409,0.0,12.950600334242653,12.950600334242653,2068.8657130361045,7761.635267463891,0.0,0.0,0.0,0.0,0.0,7906.702900327247,7116032.610294523,0.0,0.0,7906.7029003272459,7116032.610294521,0.0,0.0,1.8189894035458565e-12,1.6370904631912709e-9,0.0,0.0,2165.1206050754187,1948608.5445678768,0.15545537350710998,0.15545537350710998,9.953897142857148,0.8590220604609868,56.281491013037769,0.22265970297835109,0.0,-18.8,0.011512826695605216,21.000000000000005,0.011512826695605216,-18.8,0.011512826695605216,21.000000000000005,0.22265970297835109,21.000000000000005,0.011512826695605216,21.000000000000005,0.011512826695605216 
 12/21  11:15:00,-18.8,6695575.347540888,0.0,7439.52816393432,0.0,20.999999999999998,0.0008843566491681411,4.654992055628713,12.154935410274263,6029.736880570929,8.936177179040702,13.302289334781449,0.32940600000000005,11.119233256911075,96.07294764614758,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1858671.7029240754,6971371.769922123,5436686.219794023,0.0,0.0,0.0,0.0,0.0,0.0,21.4295110302305,0.0008843566491681411,21.4295110302305,0.0008843566491681411,0.0,12.942541003100411,12.942541003100411,2065.1907810267505,7745.968633246804,0.0,0.0,0.0,0.0,0.0,7890.755794624535,7101680.215162082,0.0,0.0,7890.755794624535,7101680.215162082,0.0,0.0,0.0,0.0,0.0,0.0,2161.2637286728979,1945137.355805608,0.15516152627505767,0.15516152627505767,9.953897142857148,0.8590220604609868,56.27701328712507,0.22223882375151123,0.0,-18.8,0.011512826695605216,21.000000000000005,0.011512826695605216,-18.8,0.011512826695605216,21.000000000000005,0.22223882375151123,21.000000000000005,0.011512826695605216,21.000000000000005,0.011512826695605216 
 12/21  11:30:00,-18.8,6686812.479886277,0.0,7429.791644318086,0.0,21.0,0.0008843566491681411,4.654991782749864,12.142247557728114,6020.143419370357,8.928638352270504,13.28779294115199,0.32940600000000005,11.108215646711248,95.96714548073632,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1856708.4492057097,6962758.294161944,5429837.024164487,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230495,0.0008843566491681411,21.429511030230495,0.0008843566491681411,0.0,12.934109503616297,12.934109503616297,2063.009388006344,7736.398104624382,0.0,0.0,0.0,0.0,0.0,7881.019275008304,7092917.347507474,0.0,0.0,7881.019275008304,7092917.347507474,0.0,0.0,0.0,0.0,0.0,0.0,2158.9765334870805,1943078.8801383724,0.15499065168579366,0.15499065168579366,9.953897142857148,0.8590220604609868,56.27232878625808,0.22199407900944327,0.0,-18.8,0.011512826695605216,20.999999999999998,0.011512826695605216,-18.8,0.011512826695605216,20.999999999999998,0.22199407900944327,20.999999999999998,0.011512826695605216,20.999999999999998,0.011512826695605216 
 12/21  11:45:00,-18.8,6680175.910422983,0.0,7422.417678247759,0.0,21.0,0.000884356649168141,4.654991782749864,12.130042133449372,6012.6222404612849,8.920485587215796,13.274182276769452,0.32940600000000005,11.097333931992625,95.8916702652235,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1855271.0790274223,6956230.704251341,5424598.358438864,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230498,0.0008843566491681411,21.429511030230498,0.0008843566491681411,0.0,12.924630486772435,12.924630486772435,2061.412310030469,7729.145226945934,0.0,0.0,0.0,0.0,0.0,7873.645308937976,7086280.778044178,0.0,0.0,7873.645308937976,7086280.778044178,0.0,0.0,0.0,0.0,0.0,0.0,2157.303980295693,1941573.5822661236,0.15486875629357525,0.15486875629357525,9.953897142857148,0.8590220604609868,56.26706228974621,0.22181948747739475,0.0,-18.8,0.011512826695605216,20.999999999999998,0.011512826695605216,-18.8,0.011512826695605216,21.0,0.22181948747739475,21.0,0.011512826695605216,20.999999999999998,0.011512826695605216 
 12/21  12:00:00,-18.8,6675156.37990952,0.0,7416.840422121689,0.0,21.0,0.0008843566491681412,4.654991782749864,12.118269991388953,6007.136018651059,8.911679171301773,13.261390535676187,0.32940600000000005,11.08653485348898,95.83883225344916,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1854229.1454502042,6951289.801171214,5420589.202014982,0.0,0.0,0.0,0.0,0.0,0.0,21.4295110302305,0.000884356649168141,21.4295110302305,0.000884356649168141,0.0,12.914638457183422,12.914638457183422,2060.2546060557826,7723.655334634683,0.0,0.0,0.0,0.0,0.0,7868.06805281191,7081261.247530719,0.0,0.0,7868.06805281191,7081261.247530719,0.0,0.0,0.0,0.0,0.0,0.0,2156.0934383092319,1940484.0944783085,0.15478342086093667,0.15478342086093667,9.953897142857148,0.8590220604609868,56.261510765801848,0.22169726100393054,0.0,-18.8,0.011512826695605216,20.999999999999998,0.011512826695605216,-18.8,0.011512826695605216,21.0,0.22169726100393054,21.0,0.011512826695605216,20.999999999999998,0.011512826695605216 
 12/21  12:15:00,-18.8,6675712.859166316,0.0,7417.458732407017,0.0,21.0,0.0008843566491681415,4.654991782749867,12.106857592637388,6003.99498566127,8.901986385432882,13.249409285730426,0.32940600000000005,11.075697835581654,95.86354964977737,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1854545.6649983563,6951820.695986362,5420825.312212647,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230495,0.0008843566491681413,21.429511030230495,0.0008843566491681413,0.0,12.903260565525488,12.903260565525488,2060.606294442618,7724.245217762625,0.0,0.0,0.0,0.0,0.0,7868.686363097235,7081817.726787511,0.0,0.0,7868.686363097235,7081817.726787511,0.0,0.0,0.0,0.0,0.0,0.0,2156.4698440923955,1940822.8596831558,0.15482334041200486,0.15482334041200486,9.953897142857148,0.8590220604609868,56.25518926350726,0.22175443802639908,0.0,-18.8,0.011512826695605216,20.999999999999998,0.011512826695605216,-18.8,0.011512826695605216,21.0,0.22175443802639908,21.0,0.011512826695605216,20.999999999999998,0.011512826695605216 
 12/21  12:30:00,-18.8,6673384.395540066,0.0,7414.8715506000739,0.0,20.999999999999998,0.0008843566491681422,4.6549920556287189,12.09576922850736,6002.635077644149,8.891656455190429,13.238079669193717,0.32940600000000005,11.064868062192073,95.84934935922969,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1854172.2115414823,6949519.4848838639,5418851.636815621,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230495,0.0008843566491681415,21.429511030230495,0.0008843566491681415,0.0,12.891794842725755,12.891794842725755,2060.1913461572028,7721.688316537626,0.0,0.0,0.0,0.0,0.0,7866.099181290291,7079489.2631612629,0.0,0.0,7866.099181290291,7079489.2631612629,0.0,0.0,0.0,0.0,0.0,0.0,2156.040695516432,1940436.625964789,0.15480040639354379,0.15480040639354379,9.953897142857148,0.8590220604609868,56.2488189626495,0.22172158948843324,0.0,-18.8,0.011512826695605216,20.999999999999998,0.011512826695605216,-18.8,0.011512826695605216,21.0,0.22172158948843324,21.0,0.011512826695605216,20.999999999999998,0.011512826695605216 
 12/21  12:45:00,-18.8,6671639.822217804,0.0,7412.933135797561,0.0,20.999999999999998,0.0008843566491681423,4.654992055628719,12.084953464082038,6001.610947953597,8.881393179042025,13.227059941882342,0.32940600000000005,11.054226560462184,95.8421209902178,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1853928.7583015464,6947792.279447893,5417335.200171024,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230495,0.0008843566491681422,21.429511030230495,0.0008843566491681422,0.0,12.880944414409403,12.880944414409403,2059.9208425572739,7719.769199386547,0.0,0.0,0.0,0.0,0.0,7864.160766487777,7077744.689839,0.0,0.0,7864.160766487777,7077744.689839,0.0,0.0,0.0,0.0,0.0,0.0,2155.7629635474916,1940186.6671927423,0.15478873229801694,0.15478873229801694,9.953897142857148,0.8590220604609868,56.242790516469728,0.22170486860845396,0.0,-18.8,0.011512826695605216,20.999999999999994,0.011512826695605216,-18.8,0.011512826695605216,20.999999999999998,0.22170486860845396,20.999999999999998,0.011512826695605216,20.999999999999994,0.011512826695605216 
 12/21  13:00:00,-18.8,6669819.934452261,0.0,7410.91103828029,0.0,21.0,0.0008843566491681423,4.65499178274987,12.074358171375956,6000.440759913059,8.871419441656644,13.216224420524523,0.32940600000000005,11.043821931090582,95.83347778419993,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1853663.0387850402,6945991.495654498,5415765.481159669,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230495,0.0008843566491681423,21.429511030230495,0.0008843566491681423,0.0,12.870353626851616,12.870353626851616,2059.6255986500448,7717.768328504998,0.0,0.0,0.0,0.0,0.0,7862.138668970508,7075924.802073457,0.0,0.0,7862.138668970508,7075924.802073457,0.0,0.0,0.0,0.0,0.0,0.0,2155.4590764342449,1939913.1687908204,0.15477477318600364,0.15477477318600364,9.953897142857148,0.8590220604609868,56.236906325456008,0.22168487488508113,0.0,-18.8,0.011512826695605216,20.999999999999994,0.011512826695605216,-18.8,0.011512826695605216,20.999999999999998,0.22168487488508113,20.999999999999998,0.011512826695605216,20.999999999999994,0.011512826695605216 
 12/21  13:15:00,-18.8,6681537.150099281,0.0,7423.93016677698,0.0,21.0,0.0008843566491681423,4.65499178274987,12.063988157816813,6002.02187305725,8.860255903301433,13.206189535449163,0.32940600000000005,11.033222719375298,96.01303188993117,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1856694.3376020003,6957474.893786808,5424503.128822995,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230498,0.0008843566491681423,21.429511030230498,0.0008843566491681423,0.0,12.85657388322794,12.85657388322794,2062.993708446667,7730.527659763119,0.0,0.0,0.0,0.0,0.0,7875.157797467196,7087642.017720477,0.0,0.0,7875.157797467196,7087642.017720477,0.0,0.0,0.0,0.0,0.0,0.0,2159.006740336598,1943106.0663029382,0.15506476001139828,0.15506476001139828,9.953897142857148,0.8590220604609868,56.22925036567412,0.22210022482733997,0.0,-18.8,0.011512826695605216,21.0,0.011512826695605216,-18.8,0.011512826695605216,21.0,0.22210022482733997,21.0,0.011512826695605216,21.0,0.011512826695605216 
 12/21  13:30:00,-18.8,6683135.797592888,0.0,7425.706441769875,0.0,20.999999999999998,0.0008843566491681427,4.654992055628721,12.05391189862886,6006.282371590206,8.847954543365324,13.196955245564146,0.32940600000000005,11.022454894464735,96.05548493179234,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1857299.2484943832,6959025.58130557,5425496.889717674,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230498,0.0008843566491681423,21.429511030230498,0.0008843566491681423,0.0,12.842845439872747,12.842845439872747,2063.6658316604259,7732.2506458950779,0.0,0.0,0.0,0.0,0.0,7876.934072460094,7089240.665214085,0.0,0.0,7876.934072460091,7089240.665214081,0.0,0.0,3.637978807091713e-12,3.2741809263825418e-9,0.0,0.0,2159.721316592218,1943749.1849329964,0.15513332331596617,0.15513332331596617,9.953897142857148,0.8590220604609868,56.221622908076458,0.22219842847695263,0.0,-18.8,0.011512826695605216,21.0,0.011512826695605216,-18.8,0.011512826695605216,21.0,0.22219842847695263,21.0,0.011512826695605216,21.0,0.011512826695605216 
 12/21  13:45:00,-18.8,6683251.221552437,0.0,7425.834690613819,0.0,21.0,0.000884356649168143,4.654991782749874,12.044043557724715,6009.504642745966,8.836346595137675,13.187663598031304,0.32940600000000005,11.01200509658449,96.07431507381797,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1857510.9381147647,6959123.442689364,5425394.4728279,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230495,0.0008843566491681427,21.429511030230495,0.0008843566491681427,0.0,12.83145237606687,12.83145237606687,2063.9010423497386,7732.35938076596,0.0,0.0,0.0,0.0,0.0,7877.0623213040339,7089356.08917363,0.0,0.0,7877.0623213040339,7089356.08917363,0.0,0.0,0.0,0.0,0.0,0.0,2159.9753574235567,1943977.8216812008,0.15516373472363355,0.15516373472363355,9.953897142857148,0.8590220604609868,56.21529297620884,0.22224198692620793,0.0,-18.8,0.011512826695605216,20.99999999999999,0.011512826695605216,-18.8,0.011512826695605216,20.999999999999998,0.22224198692620793,20.999999999999998,0.011512826695605216,20.99999999999999,0.011512826695605216 
 12/21  14:00:00,-18.8,6683039.684968008,0.0,7425.599649964453,0.0,21.000000000000005,0.0008843566491681432,4.6549917827498759,12.034257110398205,6010.668906463931,8.825900257372544,13.178045090309052,0.32940600000000005,11.001972673840797,96.08742124910794,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1857630.4430855616,6958901.506299887,5425056.122191222,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230495,0.000884356649168143,21.429511030230495,0.000884356649168143,0.0,12.820916029789629,12.820916029789629,2064.033825650624,7732.1127847776519,0.0,0.0,0.0,0.0,0.0,7876.827280654672,7089144.552589205,0.0,0.0,7876.827280654672,7089144.552589205,0.0,0.0,0.0,0.0,0.0,0.0,2160.121246899732,1944109.1222097588,0.15518490170363617,0.15518490170363617,9.953897142857148,0.8590220604609868,56.209439032510747,0.22227230452394679,0.0,-18.8,0.011512826695605216,20.999999999999998,0.011512826695605216,-18.8,0.011512826695605216,21.0,0.22227230452394679,21.0,0.011512826695605216,20.999999999999998,0.011512826695605216 
 12/21  14:15:00,-18.8,6673053.30390626,0.0,7414.503671006955,0.0,21.000000000000005,0.0008843566491681433,4.654991782749876,12.024604666276455,6008.9195888527069,8.817127377155039,13.167992848629215,0.32940600000000005,10.992560112892127,95.96387977941495,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1855361.3226037473,6949088.029285951,5417283.384502551,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230498,0.0008843566491681432,21.429511030230498,0.0008843566491681432,0.0,12.813113285176908,12.813113285176908,2061.51258067083,7721.208921428834,0.0,0.0,0.0,0.0,0.0,7865.731301697174,7079158.1715274569,0.0,0.0,7865.731301697174,7079158.1715274569,0.0,0.0,0.0,0.0,0.0,0.0,2157.476460450245,1941728.8144052209,0.15498537745185168,0.15498537745185168,9.953897142857148,0.8590220604609868,56.205103864849068,0.22198652469120734,0.0,-18.8,0.011512826695605216,21.0,0.011512826695605216,-18.8,0.011512826695605216,21.000000000000005,0.22198652469120734,21.000000000000005,0.011512826695605216,21.0,0.011512826695605216 
 12/21  14:30:00,-18.8,6670529.971021651,0.0,7411.699967801835,0.0,21.0,0.0008843566491681434,4.654991782749876,12.01513887668972,6005.142254448451,8.80964009664588,13.157759638494508,0.32940600000000005,10.983699867570195,95.94104271956282,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1854877.243625272,6946600.8913071979,5415226.819449346,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230498,0.0008843566491681433,21.429511030230498,0.0008843566491681433,0.0,12.805604702436265,12.805604702436265,2060.974715139191,7718.445434785775,0.0,0.0,0.0,0.0,0.0,7862.927598492052,7076634.838642847,0.0,0.0,7862.927598492052,7076634.838642847,0.0,0.0,0.0,0.0,0.0,0.0,2156.915757858754,1941224.1820728789,0.1549484947169184,0.1549484947169184,9.953897142857148,0.8590220604609868,56.200932132119408,0.22193369731946714,0.0,-18.8,0.011512826695605216,21.0,0.011512826695605216,-18.8,0.011512826695605216,21.000000000000005,0.22193369731946714,21.000000000000005,0.011512826695605216,21.0,0.011512826695605216 
 12/21  14:45:00,-18.8,6669015.175640877,0.0,7410.016861823197,0.0,21.000000000000005,0.0008843566491681435,4.654991782749876,12.005942078928236,6002.194790336233,8.80203165375625,13.148005995623392,0.32940600000000005,10.97501882468982,95.9338116333839,0.42951103023049699,0.0,0.0,0.0,0.0,0.0,1854655.6891899748,6945102.030206041,5413920.660846209,0.0,0.0,0.0,0.0,0.0,0.0,21.429511030230495,0.0008843566491681434,21.429511030230495,0.0008843566491681434,0.0,12.796817303245423,12.796817303245423,2060.7285435444166,7716.780033562269,0.0,0.0,0.0,0.0,0.0,7861.244492513417,7075120.043262075,0.0,0.0,7861.244492513417,7075120.043262075,0.0,0.0,0.0,0.0,0.0,0.0,2156.6623551778004,1940996.11966002,0.15493681623306175,0.15493681623306175,9.953897142857148,0.8590220604609868,56.1960498950742,0.22191697015405563,0.0,-18.8,0.011512826695605216,20.999999999999998,0.011512826695605216,-18.8,0.011512826695605216,21.0,0.22191697015405563,21.0,0.011512826695605216,20.999999999999998,0.011512826695605216 
